,id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
139,6d8473ef3b1042bf87178a611e3dbcc6,DISCIPLINARY PROCESS,"PROCESS, SYSTEM","The ""DISCIPLINARY PROCESS"" is a formal procedure designed to address violations of organizational policies, specifically focusing on breaches related to information security. This process serves to enforce consequences for such violations, ensuring that appropriate measures are taken to uphold the integrity of the organization's policies. By establishing a structured approach to handling infractions, the disciplinary process aims to maintain compliance and accountability within the organization.",139,,['30879abefd7ec8126047f48d36414666' 'd30ac1a970c2e010bbe99a3ce4fdb9b1'],"[ 1.39230862e-02  1.23460377e-02  2.94908080e-02 ... -2.12788917e-02
 -9.74390749e-03  2.95696609e-05]"
140,30c9641543c24773938bd8ec57ea98ab,TERMINATION OF EMPLOYMENT,"EVENT, PROCESS","Termination of employment refers to the process of ending an employee's contract with the organization, which includes the reassignment of information security responsibilities.",140,,['30879abefd7ec8126047f48d36414666'],"[ 0.02231227  0.01788067  0.05593492 ...  0.00255897 -0.00892491
  0.01681132]"
141,18b839da898e4026b81727d759d95c6a,EMPLOYEE,"PERSON, ROLE","An employee is an individual who works for an organization and is subject to its policies, including information security protocols.",141,,['d30ac1a970c2e010bbe99a3ce4fdb9b1'],"[ 0.03227889 -0.0343309   0.02245688 ... -0.02252605  0.00508104
  0.04138615]"
142,eeef6ae5c464400c8755900b4f1ac37a,INFORMATION SECURITY BREACH,"EVENT, INCIDENT","An information security breach is an event where unauthorized access or disclosure of sensitive information occurs, necessitating disciplinary action.",142,,['d30ac1a970c2e010bbe99a3ce4fdb9b1'],"[ 0.02388453  0.00587307  0.00865995 ... -0.01543101 -0.01916749
  0.0650683 ]"
143,422433aa45804c7ebb973b2fafce5da6,EMPLOYMENT CHANGE,"EVENT, PROCESS","An employment change refers to any alteration in an employee's status, including termination or role modification, which may affect their responsibilities.",143,,['d30ac1a970c2e010bbe99a3ce4fdb9b1'],"[ 0.019712   -0.00468946  0.03179075 ... -0.00706943 -0.00501203
  0.01187274]"
144,86505bca739d4bccaaa1a8e0f3baffdc,ASSET MANAGEMENT,"PROCESS, STRATEGY","Asset management involves identifying, managing, and protecting organizational assets, particularly those related to information and processing facilities.",144,,['d30ac1a970c2e010bbe99a3ce4fdb9b1'],"[ 0.01408665  0.02881415  0.05330855 ... -0.01656695  0.02841066
  0.04250918]"
145,1af9faf341e14a5bbf4ddc9080e8dc0b,ASSETS,"ITEM, RESOURCE","The term ""ASSETS"" encompasses a broad range of valuable resources owned by an organization, which are critical to its operations and require safeguarding. These assets include not only physical equipment but also vital information and information processing facilities. The protection of these resources is essential to prevent loss, damage, theft, or compromise, highlighting their significance in maintaining the integrity and functionality of the organization. Overall, ASSETS represent the foundational elements that contribute to the organization's value and operational success, necessitating robust protective measures to ensure their security.",145,,"['37f43e497659d7c4281ad4d1c98e5ba8' 'd30ac1a970c2e010bbe99a3ce4fdb9b1'
 'd9bef38ecf65fb925fa6952a2bf29ad9']","[ 0.03249037  0.00571601  0.06530587 ... -0.01996102  0.02842617
  0.02339817]"
146,353d91abc68648639d65a549e59b5cf3,ORGANIZATIONAL ASSETS,"ITEM, RESOURCE","Organizational assets refer to the resources and information that are critical to the functioning of an organization, including physical and digital assets.",146,,['157c88864d0f7dad719ab66fbcf59c63'],"[ 0.0234509   0.02632676  0.00754383 ... -0.02596728  0.01421011
  0.03983904]"
147,7ce637e4f35b42e3a9f8272cab69cd22,INFORMATION PROCESSING FACILITIES,"SYSTEM, INFRASTRUCTURE","Information processing facilities are specialized environments dedicated to the processing, management, and storage of data. These facilities encompass both hardware and software systems designed to securely handle information, ensuring protection from unauthorized access and various threats. They are critical components of an organization's infrastructure, requiring robust systems and redundancy measures to guarantee data availability and integrity. Overall, information processing facilities play a vital role in safeguarding sensitive data while facilitating efficient information management within an organization.",147,,"['151a217a1b445428a8b3f9b5b629110a' '157c88864d0f7dad719ab66fbcf59c63'
 '37f43e497659d7c4281ad4d1c98e5ba8' '60fd9fbbebd6199030038d59a3bc94f0']","[-0.03552451  0.02367551  0.02904915 ... -0.03341102 -0.00375199
  0.06151585]"
148,4d999d7744b04a998475f8f8531589f0,EXTERNAL PARTY USERS,"PERSON, ROLE",External party users are individuals or entities outside the organization that have been granted access to its assets and information.,148,,['157c88864d0f7dad719ab66fbcf59c63'],"[-0.01440222 -0.02296249  0.04022608 ... -0.02335592 -0.01576137
  0.0174305 ]"
149,9a6f414210e14841a5b0e661aedc898d,INFORMATION CLASSIFICATION,"PROCESS, POLICY","Information classification is a systematic process employed to categorize information according to its legal requirements, value, criticality, and sensitivity to unauthorized disclosure or modification. This approach ensures that information is managed appropriately, safeguarding it from potential risks associated with unauthorized access or alterations. By establishing a clear framework for classification, organizations can effectively prioritize their information assets, ensuring compliance with relevant regulations and enhancing overall data security.",149,,['157c88864d0f7dad719ab66fbcf59c63' 'f3c51a0b1401197771993434daa03d7f'],"[-0.00267055  0.01894857  0.0032516  ...  0.01586871 -0.01410552
  0.00506345]"
150,db541b7260974db8bac94e953009f60e,ACCEPTABLE USE POLICY,"DOCUMENT, POLICY",The acceptable use policy outlines the rules and guidelines for the appropriate use of organizational assets and information by employees and external users.,150,,['157c88864d0f7dad719ab66fbcf59c63'],"[ 0.01687956  0.0012883  -0.01781289 ... -0.00833165  0.01417064
  0.02447138]"
151,f2ff8044718648e18acef16dd9a65436,EMPLOYMENT TERMINATION,"EVENT, PROCESS","Employment termination refers to the end of an individual's employment, contract, or agreement with an organization, which may involve the return of assets in their possession.",151,,['f3c51a0b1401197771993434daa03d7f'],"[ 0.02773096  0.04867942  0.03329002 ...  0.02498362  0.00561273
 -0.00115367]"
152,00d785e7d76b47ec81b508e768d40584,INFORMATION LABELING,"PROCESS, SYSTEM",Information labeling involves creating and implementing procedures for marking information according to the classification scheme adopted by the organization.,152,,['f3c51a0b1401197771993434daa03d7f'],"[-0.02765302  0.03920636  0.02303638 ... -0.00766903  0.01418975
 -0.0165801 ]"
153,87915637da3e474c9349bd0ae604bd95,ASSET HANDLING,"PROCESS, SYSTEM",Asset handling refers to the procedures developed for managing and protecting assets in accordance with the information classification scheme.,153,,['f3c51a0b1401197771993434daa03d7f'],"[ 0.02142301  0.01138952  0.04918176 ... -0.00478314  0.02967315
  0.00374048]"
154,8f1eba29f39e411188200bf0d14628ec,MEDIA HANDLING,"PROCESS, SYSTEM","Media handling encompasses the procedures and practices for managing information stored on various media to prevent unauthorized access, modification, or destruction.",154,,['f3c51a0b1401197771993434daa03d7f'],"[ 0.03442433  0.0238199   0.04438746 ... -0.02780515 -0.01245964
 -0.00896109]"
155,7282c73622b8408e97289d959faff483,REMOVABLE MEDIA MANAGEMENT,"PROCESS, SYSTEM",Removable media management involves implementing procedures for the secure handling and management of removable media in line with the organization's classification scheme.,155,,['f3c51a0b1401197771993434daa03d7f'],"[ 0.03514194  0.04885831  0.03141249 ... -0.01340349 -0.00700836
 -0.01957336]"
156,3deb220d31f74103aa44870a36a63220,MEDIA DISPOSAL,"PROCESS, SYSTEM","Media disposal refers to the secure disposal of media that is no longer required, following formal procedures to ensure information security.",156,,['f3c51a0b1401197771993434daa03d7f'],"[ 0.03408059  0.02732652  0.00324875 ... -0.00302203 -0.01045329
  0.0008465 ]"
157,af7a1584dd15492cb9a4940e285f57fc,PHYSICAL MEDIA TRANSFER,"PROCESS, SYSTEM","The entity ""PHYSICAL MEDIA TRANSFER"" refers to the process of transporting physical media that contains sensitive information. This process is critical for ensuring the security and integrity of the data during transit. It involves implementing protective measures to safeguard against unauthorized access, misuse, or corruption of the information contained within the media. The overarching goal of physical media transfer is to maintain the confidentiality and reliability of the data throughout the transportation process, thereby mitigating risks associated with data breaches and ensuring compliance with regulatory standards.",157,,['17b4d929a75267edcc330fdcce61733c' 'f3c51a0b1401197771993434daa03d7f'],"[ 0.02720906  0.03163678  0.00243406 ... -0.0158779  -0.00597207
  0.0163302 ]"
158,6e8d9029ce4e4ea182367173ab2c7bbf,REMOVABLE MEDIA,"ITEM, ASSET",Removable media refers to portable storage devices that can hold data and require management and security procedures to protect the information they contain.,158,,['17b4d929a75267edcc330fdcce61733c'],"[ 0.0434608   0.04493254  0.01151745 ... -0.0056751  -0.00491415
  0.00300479]"
159,cbf232211e7d4eb6abdbe182f71c2cf0,CLASSIFICATION SCHEME,"SYSTEM, FRAMEWORK",The classification scheme is a structured approach adopted by the organization to categorize information and media based on sensitivity and security requirements.,159,,['17b4d929a75267edcc330fdcce61733c'],"[-0.00042448  0.02494988  0.02721188 ...  0.02558324 -0.01418275
 -0.02673686]"
160,bb0cff774a4440b289cc6f3b929fe13c,DISPOSAL PROCEDURES,"PROCESS, PROCEDURE","Disposal procedures are formal methods established to securely dispose of media that is no longer required, ensuring that sensitive information is not compromised.",160,,['17b4d929a75267edcc330fdcce61733c'],"[ 0.04542612  0.0233832   0.04272161 ... -0.01339089  0.00156317
 -0.00234999]"
161,ce55841ebfdd47008bab8c258f10372e,ACCESS CONTROL,"SYSTEM, POLICY",Access control is a security measure aimed at limiting access to information and information processing facilities based on established policies and requirements.,161,,['17b4d929a75267edcc330fdcce61733c'],"[ 0.03325304  0.02207749  0.05189999 ... -0.01240675  0.01326965
  0.01021794]"
162,6090e736374d45fd84f0e4610a314f8f,ACCESS CONTROL POLICY,"DOCUMENT, POLICY","The ""ACCESS CONTROL POLICY"" is a comprehensive, documented framework that establishes a set of rules and guidelines governing the management and control of access to information and information processing facilities. This policy outlines the procedures for how access to information and systems is managed, reviewed, and enforced, ensuring that appropriate measures are in place to protect sensitive data and maintain the integrity of information systems. By clearly defining the protocols for access, the policy aims to safeguard organizational assets and facilitate compliance with regulatory requirements.",162,,['17b4d929a75267edcc330fdcce61733c' '2ce6bda310b8eff70caa6c92ab58f8eb'],"[ 0.01758175  0.02077032  0.03746017 ... -0.01474994  0.0235018
  0.00844526]"
